---Part B Optimiser---
Log created at: 00-36-51--2018-10-26
Created by Jamie on JAMIE-DESKTOP
Computer: JAMIE-DESKTOP
OS: Windows_NT
Processors: 4
Threads: 4
Negative Ct found: Ct=-0.092848, a=-0.164552, adash=-0.005106 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.164552, adash=-0.005106 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.164552, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
Negative Ct found: Ct=-0.104824, a=-0.227668, adash=-0.005735 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.227668, adash=-0.005735 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.227668, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
Negative Ct found: Ct=-0.112819, a=-0.300622, adash=-0.006149 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.300622, adash=-0.006149 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.300622, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
Negative Ct found: Ct=-0.118269, a=-0.380800, adash=-0.006425 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.380800, adash=-0.006425 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.380800, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
Negative Ct found: Ct=-0.122128, a=-0.473925, adash=-0.006618 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.473925, adash=-0.006618 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.473925, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
Negative Ct found: Ct=-0.124615, a=-0.583319, adash=-0.006738 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.583319, adash=-0.006738 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.583319, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
Negative Ct found: Ct=-0.126623, a=-0.711855, adash=-0.006835 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 18.500000, 0.275665, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.711855, adash=-0.006835 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 18.500000, 0.275665, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.711855, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 18.500000, 0.275665, 1.000000, 3.000000)
Negative Ct found: Ct=-0.127069, a=-0.863178, adash=-0.006849 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 19.500000, 0.279245, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.863178, adash=-0.006849 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 19.500000, 0.279245, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.863178, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 19.500000, 0.279245, 1.000000, 3.000000)
Negative Ct found: Ct=-0.017582, a=-0.009740, adash=-0.000993 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 9.500000, 0.243447, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.009740, adash=-0.000993 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 9.500000, 0.243447, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.009740, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 9.500000, 0.243447, 1.000000, 3.000000)
Negative Ct found: Ct=-0.049157, a=-0.052526, adash=-0.002744 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.052526, adash=-0.002744 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.052526, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
Negative Ct found: Ct=-0.077966, a=-0.110328, adash=-0.004315 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.110328, adash=-0.004315 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.110328, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
Negative Ct found: Ct=-0.092848, a=-0.164552, adash=-0.005106 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.164552, adash=-0.005106 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.164552, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
Negative Ct found: Ct=-0.104824, a=-0.227668, adash=-0.005735 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.227668, adash=-0.005735 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.227668, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
Negative Ct found: Ct=-0.112819, a=-0.300622, adash=-0.006149 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.300622, adash=-0.006149 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.300622, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
Negative Ct found: Ct=-0.118269, a=-0.380800, adash=-0.006425 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.380800, adash=-0.006425 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.380800, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
Negative Ct found: Ct=-0.122128, a=-0.473925, adash=-0.006618 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.473925, adash=-0.006618 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.473925, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
Negative Ct found: Ct=-0.124615, a=-0.583319, adash=-0.006738 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.583319, adash=-0.006738 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.583319, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
Negative Ct found: Ct=-0.126623, a=-0.711855, adash=-0.006835 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 18.500000, 0.275665, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.711855, adash=-0.006835 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 18.500000, 0.275665, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.711855, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 18.500000, 0.275665, 1.000000, 3.000000)
Negative Ct found: Ct=-0.127069, a=-0.863178, adash=-0.006849 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 19.500000, 0.279245, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.863178, adash=-0.006849 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 19.500000, 0.279245, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.863178, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 7.000000, 3.141593, 19.500000, 0.279245, 1.000000, 3.000000)
Negative Ct found: Ct=-0.013006, a=-0.004237, adash=-0.000645 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.004237, adash=-0.000645 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.004237, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
Negative Ct found: Ct=-0.042971, a=-0.036106, adash=-0.002109 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.036106, adash=-0.002109 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.036106, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
Negative Ct found: Ct=-0.074061, a=-0.080937, adash=-0.003603 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.080937, adash=-0.003603 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.080937, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
Negative Ct found: Ct=-0.089870, a=-0.121184, adash=-0.004344 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.121184, adash=-0.004344 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.121184, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
Negative Ct found: Ct=-0.102060, a=-0.164108, adash=-0.004907 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.164108, adash=-0.004907 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.164108, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
Negative Ct found: Ct=-0.111858, a=-0.215034, adash=-0.005356 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.215034, adash=-0.005356 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.215034, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
Negative Ct found: Ct=-0.119135, a=-0.272549, adash=-0.005685 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.272549, adash=-0.005685 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.272549, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
Negative Ct found: Ct=-0.124378, a=-0.333502, adash=-0.005918 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.333502, adash=-0.005918 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.333502, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
Negative Ct found: Ct=-0.127666, a=-0.402158, adash=-0.006061 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 18.500000, 0.275665, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.402158, adash=-0.006061 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 18.500000, 0.275665, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.402158, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 18.500000, 0.275665, 1.000000, 3.000000)
Negative Ct found: Ct=-0.130396, a=-0.480077, adash=-0.006178 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 19.500000, 0.279245, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.480077, adash=-0.006178 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 19.500000, 0.279245, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.480077, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 19.500000, 0.279245, 1.000000, 3.000000)
Negative Ct found: Ct=-0.013006, a=-0.004237, adash=-0.000645 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.004237, adash=-0.000645 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.004237, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 10.500000, 0.247027, 1.000000, 3.000000)
Negative Ct found: Ct=-0.042971, a=-0.036106, adash=-0.002109 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.036106, adash=-0.002109 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.036106, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 11.500000, 0.250607, 1.000000, 3.000000)
Negative Ct found: Ct=-0.074061, a=-0.080937, adash=-0.003603 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.080937, adash=-0.003603 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.080937, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 12.500000, 0.254187, 1.000000, 3.000000)
Negative Ct found: Ct=-0.089870, a=-0.121184, adash=-0.004344 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.121184, adash=-0.004344 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.121184, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 13.500000, 0.257766, 1.000000, 3.000000)
Negative Ct found: Ct=-0.102060, a=-0.164108, adash=-0.004907 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.164108, adash=-0.004907 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.164108, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 14.500000, 0.261346, 1.000000, 3.000000)
Negative Ct found: Ct=-0.111858, a=-0.215034, adash=-0.005356 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.215034, adash=-0.005356 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.215034, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 15.500000, 0.264926, 1.000000, 3.000000)
Negative Ct found: Ct=-0.119135, a=-0.272549, adash=-0.005685 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.272549, adash=-0.005685 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.272549, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 16.500000, 0.268506, 1.000000, 3.000000)
Negative Ct found: Ct=-0.124378, a=-0.333502, adash=-0.005918 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
S1 adash Limit Reached: a=-0.333502, adash=-0.005918 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
S1 Loop Limit Reached: a=-0.333502, adash=0.000000 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 17.500000, 0.272085, 1.000000, 3.000000)
Negative Ct found: Ct=-0.127666, a=-0.402158, adash=-0.006061 Calling function: WTInducedCalcs(0.000000, 0.000000, 8.000000, 3.141593, 18.500000, 0.275665, 1.000000, 3.000000)
